type,prompt,action1,tag,treatment,location,casualty_name,casualty_age,casualty_sex,casualty_rank,injury_type,injury_severity,injury_location,mission,denial,risktol,timeurg
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,8,1,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,2,8,2,4
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,3,10,8,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,9,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,3,2,10,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,8,4,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,7,8,3
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,6,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,10,8,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,8,6,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,7,10,2,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,5,9,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,7,5,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,3,3,8,2
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,8,2,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,7,10,2,2
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,8,9,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,1,3,5,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,5,6,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,1,2
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,7,1,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,7,10,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,10,4,2
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,10,6,8
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,7,9,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,10,10,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,8,8,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,3,5,8,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,2,10,8,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,5,10,5,2
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,8,5,2
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,3,5,4,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,7,8,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,2,10,2,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,8,8,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,6,2,4,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,4,10,9,5
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,0,0,0,0
MultipleChoice,What do you do?,APPLY_TREATMENT,,Tourniquet,LEFT_CALF,MVP2.BK1.casualty-A,,,CIVILIAN,LACERATION,.05,LEFT_CALF,7,10,8,0
